TimeStamp (ms), Device type, Position x, Position y, Position z, Rotation w, Rotation x, Rotation y, Rotation z, Primary value, Nib value, Grip value, Touchpad X value, Touchpad Y value, Button AX, Button BY
53.19514, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.20909, Hmd, 0.0892126, 1.091414, 0.3900148, 0.9056231, 0.3807354, 0.1673667, 0.08291927, 0, 0, 0, 0, 0, 0, 0
53.20909, Primary, 0.2405924, 0.722483, 0.571393, 0.7025478, 0.6135276, -0.3334885, 0.1370984, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.20909, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414314, -0.1833722, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.22301, Hmd, 0.08931373, 1.091473, 0.389988, 0.9056491, 0.3806729, 0.1675084, 0.08263505, 0, 0, 0, 0, 0, 0, 0
53.22301, Primary, 0.2413118, 0.7225113, 0.571713, 0.7026832, 0.6139781, -0.333084, 0.1353602, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.22301, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639631, 0.2414316, -0.1833717, -0.4020615, 0, 0, 0, 0, 0, 0, 0
53.23692, Hmd, 0.08955257, 1.091488, 0.3900216, 0.9057177, 0.3804922, 0.1676065, 0.08251812, 0, 0, 0, 0, 0, 0, 0
53.23692, Primary, 0.2419789, 0.7225463, 0.5718917, 0.7025098, 0.6154797, -0.3318818, 0.1323606, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.23692, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833713, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.2509, Hmd, 0.0896361, 1.091519, 0.3899728, 0.9055791, 0.3807402, 0.1679154, 0.08226817, 0, 0, 0, 0, 0, 0, 0
53.2509, Primary, 0.2427793, 0.7225142, 0.5722023, 0.7023238, 0.6164333, -0.3310072, 0.1310937, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.2509, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.26503, Hmd, 0.08971392, 1.091518, 0.3898788, 0.9055894, 0.3806332, 0.1681407, 0.08218808, 0, 0, 0, 0, 0, 0, 0
53.26503, Primary, 0.2434072, 0.7225319, 0.5725632, 0.7022684, 0.6163592, -0.3317733, 0.1297959, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.26503, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414328, -0.1833716, -0.4020617, 0, 0, 0, 0, 0, 0, 0
53.2784, Hmd, 0.08996005, 1.091567, 0.390013, 0.9056444, 0.3804707, 0.1682802, 0.08204989, 0, 0, 0, 0, 0, 0, 0
53.2784, Primary, 0.2444294, 0.7224711, 0.5731954, 0.7027186, 0.6162822, -0.3309275, 0.1298834, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.2784, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.29276, Hmd, 0.09005401, 1.091613, 0.3900154, 0.9057323, 0.3803435, 0.1681867, 0.08185984, 0, 0, 0, 0, 0, 0, 0
53.29276, Primary, 0.2454576, 0.7224944, 0.5738159, 0.7035843, 0.6155633, -0.3301439, 0.1305986, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.29276, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414333, -0.1833711, -0.4020616, 0, 0, 0, 0, 0, 0, 0
53.30667, Hmd, 0.09014603, 1.091649, 0.3900181, 0.905831, 0.3800506, 0.1683414, 0.08180981, 0, 0, 0, 0, 0, 0, 0
53.30667, Primary, 0.2465694, 0.7224873, 0.5744919, 0.7044778, 0.6153129, -0.3285276, 0.1310365, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.30667, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
53.32051, Hmd, 0.09026697, 1.091628, 0.3900408, 0.9058248, 0.3797875, 0.1689009, 0.08194803, 0, 0, 0, 0, 0, 0, 0
53.32051, Primary, 0.2474138, 0.7224935, 0.574979, 0.7049623, 0.6154556, -0.3277511, 0.1296984, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.32051, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
53.33457, Hmd, 0.0904123, 1.09166, 0.3899972, 0.9057146, 0.3799531, 0.169213, 0.08175343, 0, 0, 0, 0, 0, 0, 0
53.33457, Primary, 0.2480127, 0.7225021, 0.5751045, 0.7045665, 0.6167784, -0.3274456, 0.1262933, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.33457, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
53.34846, Hmd, 0.09052269, 1.091669, 0.3899335, 0.9056551, 0.3800138, 0.1694715, 0.08159582, 0, 0, 0, 0, 0, 0, 0
53.34846, Primary, 0.2488532, 0.7224879, 0.5752116, 0.7038388, 0.6185163, -0.3264005, 0.1245437, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.34846, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414326, -0.183371, -0.4020618, 0, 0, 0, 0, 0, 0, 0
53.36255, Hmd, 0.09051359, 1.091698, 0.3898868, 0.9055763, 0.380088, 0.1697505, 0.08154386, 0, 0, 0, 0, 0, 0, 0
53.36255, Primary, 0.2496046, 0.722515, 0.5754992, 0.7037537, 0.6190017, -0.3259642, 0.1237534, 0, 0, 0, -0.007949948, -0.001815796, 0, 0
53.36255, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414327, -0.1833722, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.37632, Hmd, 0.09055936, 1.09169, 0.3898839, 0.905593, 0.3800933, 0.1697439, 0.08134817, 0, 0, 0, 0, 0, 0, 0
53.37632, Primary, 0.2504154, 0.7225353, 0.5759411, 0.7043988, 0.6185513, -0.3255659, 0.1233838, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.37632, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.39014, Hmd, 0.09060226, 1.09168, 0.3898607, 0.9056954, 0.3799268, 0.1696566, 0.08116721, 0, 0, 0, 0, 0, 0, 0
53.39014, Primary, 0.2510477, 0.7225773, 0.5761935, 0.7043583, 0.6194175, -0.3251401, 0.1203542, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.39014, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.2414322, -0.1833707, -0.4020619, 0, 0, 0, 0, 0, 0, 0
53.40396, Hmd, 0.09079383, 1.091712, 0.3900606, 0.9056592, 0.3800564, 0.1695834, 0.08111626, 0, 0, 0, 0, 0, 0, 0
53.40396, Primary, 0.2518622, 0.722592, 0.5763654, 0.7034894, 0.6207359, -0.3249523, 0.119146, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.40396, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.41808, Hmd, 0.09081714, 1.091709, 0.3900883, 0.9056798, 0.3799337, 0.1697604, 0.08109225, 0, 0, 0, 0, 0, 0, 0
53.41808, Primary, 0.2526779, 0.7226026, 0.5765101, 0.703021, 0.622098, -0.32383, 0.1178544, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.41808, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.2414307, -0.183372, -0.4020621, 0, 0, 0, 0, 0, 0, 0
53.43198, Hmd, 0.09084269, 1.091709, 0.3901036, 0.9056909, 0.3799236, 0.1697617, 0.08101125, 0, 0, 0, 0, 0, 0, 0
53.43198, Primary, 0.2533889, 0.7226087, 0.5767936, 0.7031004, 0.6223925, -0.3233227, 0.1172172, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.43198, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414327, -0.1833709, -0.4020618, 0, 0, 0, 0, 0, 0, 0
53.44634, Hmd, 0.09097877, 1.091718, 0.3903298, 0.9057365, 0.379813, 0.1697777, 0.08098762, 0, 0, 0, 0, 0, 0, 0
53.44634, Primary, 0.2542025, 0.7226229, 0.577167, 0.7034649, 0.6215004, -0.3236085, 0.1189614, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.44634, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833713, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.46039, Hmd, 0.09099564, 1.091722, 0.390359, 0.9057757, 0.3797749, 0.1697163, 0.08085738, 0, 0, 0, 0, 0, 0, 0
53.46039, Primary, 0.2550533, 0.7225873, 0.577498, 0.7040083, 0.6212462, -0.3224892, 0.1201094, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.46039, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833713, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.47358, Hmd, 0.09098461, 1.091686, 0.3904826, 0.9057854, 0.3797558, 0.1697634, 0.08073939, 0, 0, 0, 0, 0, 0, 0
53.47358, Primary, 0.2558792, 0.7226168, 0.5779666, 0.7049119, 0.6205902, -0.3215468, 0.1207254, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.47358, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414321, -0.1833717, -0.4020619, 0, 0, 0, 0, 0, 0, 0
53.48767, Hmd, 0.09104155, 1.091679, 0.3904991, 0.9057751, 0.3797787, 0.1697963, 0.0806771, 0, 0, 0, 0, 0, 0, 0
53.48767, Primary, 0.256532, 0.7225902, 0.5785679, 0.7064347, 0.6189418, -0.3213975, 0.1206842, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.48767, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.50178, Hmd, 0.09107767, 1.091658, 0.3905226, 0.9057943, 0.3797484, 0.1698188, 0.08055676, 0, 0, 0, 0, 0, 0, 0
53.50178, Primary, 0.2569629, 0.722587, 0.5785916, 0.7058073, 0.6195318, -0.3218493, 0.120123, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.50178, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414322, -0.1833707, -0.4020624, 0, 0, 0, 0, 0, 0, 0
53.51562, Hmd, 0.09117222, 1.091572, 0.3905768, 0.905818, 0.3796802, 0.1698797, 0.08048287, 0, 0, 0, 0, 0, 0, 0
53.51562, Primary, 0.2575321, 0.722545, 0.5788231, 0.7057709, 0.6197681, -0.3215961, 0.1197952, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.51562, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
53.52925, Hmd, 0.0911998, 1.091546, 0.3906094, 0.905828, 0.3797203, 0.1698072, 0.08033472, 0, 0, 0, 0, 0, 0, 0
53.52925, Primary, 0.2584938, 0.7225217, 0.5791733, 0.7058711, 0.6209615, -0.3199285, 0.1174668, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.52925, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.54313, Hmd, 0.0912149, 1.091512, 0.3906407, 0.9058034, 0.3797424, 0.1698785, 0.08035611, 0, 0, 0, 0, 0, 0, 0
53.54313, Primary, 0.259261, 0.7224464, 0.5796444, 0.7064595, 0.6208625, -0.3189626, 0.1170794, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.54313, Ndh, -0.3318573, 0.7379245, 0.3387066, 0.8639617, 0.2414304, -0.1833721, -0.4020647, 0, 0, 0, 0, 0, 0, 0
53.55701, Hmd, 0.09141457, 1.091517, 0.3907019, 0.9057695, 0.3798106, 0.1698934, 0.08038474, 0, 0, 0, 0, 0, 0, 0
53.55701, Primary, 0.2597905, 0.7224411, 0.5800272, 0.7069007, 0.6203815, -0.3191646, 0.1164135, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.55701, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833713, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.57131, Hmd, 0.0914662, 1.091496, 0.3907077, 0.9057031, 0.3798806, 0.1700615, 0.08044645, 0, 0, 0, 0, 0, 0, 0
53.57131, Primary, 0.2605847, 0.7223884, 0.5804933, 0.7074931, 0.6210209, -0.3170063, 0.1152975, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.57131, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414329, -0.1833716, -0.4020621, 0, 0, 0, 0, 0, 0, 0
53.58518, Hmd, 0.09152229, 1.091495, 0.3907164, 0.9057288, 0.3797536, 0.1702491, 0.08036076, 0, 0, 0, 0, 0, 0, 0
53.58518, Primary, 0.2611071, 0.7223713, 0.5807321, 0.707267, 0.6217015, -0.3167517, 0.113705, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.58518, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414328, -0.1833716, -0.4020617, 0, 0, 0, 0, 0, 0, 0
53.59877, Hmd, 0.0915162, 1.091472, 0.3906807, 0.9057165, 0.3797459, 0.170361, 0.0802989, 0, 0, 0, 0, 0, 0, 0
53.59877, Primary, 0.2614841, 0.7223667, 0.5808623, 0.7067595, 0.622147, -0.3173452, 0.1127661, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.59877, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.2414322, -0.1833708, -0.4020619, 0, 0, 0, 0, 0, 0, 0
53.61331, Hmd, 0.09155038, 1.09146, 0.3906716, 0.9057384, 0.3797297, 0.1702776, 0.08030526, 0, 0, 0, 0, 0, 0, 0
53.61331, Primary, 0.2618589, 0.7223404, 0.5810241, 0.7067342, 0.6230298, -0.3165904, 0.1101415, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.61331, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414326, -0.1833722, -0.4020618, 0, 0, 0, 0, 0, 0, 0
53.62704, Hmd, 0.09158152, 1.091462, 0.3906556, 0.9057422, 0.3797573, 0.1703079, 0.08006606, 0, 0, 0, 0, 0, 0, 0
53.62704, Primary, 0.2622539, 0.7223135, 0.5811874, 0.7065257, 0.6228787, -0.3175776, 0.1094906, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.62704, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
53.64056, Hmd, 0.09155923, 1.091429, 0.3905827, 0.9057271, 0.3797503, 0.1704381, 0.07999378, 0, 0, 0, 0, 0, 0, 0
53.64056, Primary, 0.2625433, 0.7222895, 0.5814613, 0.7069983, 0.6220245, -0.3179957, 0.110081, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.64056, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833713, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.65451, Hmd, 0.0915823, 1.091441, 0.3905666, 0.9057402, 0.3796933, 0.1705078, 0.07996699, 0, 0, 0, 0, 0, 0, 0
53.65451, Primary, 0.2633791, 0.722255, 0.5818675, 0.7074794, 0.6222965, -0.3165644, 0.1095762, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.65451, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414314, -0.1833714, -0.4020625, 0, 0, 0, 0, 0, 0, 0
53.66842, Hmd, 0.09159707, 1.091457, 0.3905277, 0.9057761, 0.3796401, 0.1704031, 0.08003718, 0, 0, 0, 0, 0, 0, 0
53.66842, Primary, 0.2637726, 0.7222211, 0.5821363, 0.7077122, 0.6216368, -0.31705, 0.1104095, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.66842, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414316, -0.1833709, -0.4020624, 0, 0, 0, 0, 0, 0, 0
53.68273, Hmd, 0.09170648, 1.091431, 0.3905581, 0.9057496, 0.3797106, 0.1703668, 0.08007791, 0, 0, 0, 0, 0, 0, 0
53.68273, Primary, 0.2643077, 0.7222319, 0.5824292, 0.7079532, 0.6218065, -0.3165454, 0.1093521, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.68273, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.69626, Hmd, 0.09170668, 1.09143, 0.3905168, 0.9057909, 0.3796882, 0.1701728, 0.08013082, 0, 0, 0, 0, 0, 0, 0
53.69626, Primary, 0.2649219, 0.7221938, 0.582715, 0.7082167, 0.6217527, -0.3157622, 0.1102134, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.69626, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.71019, Hmd, 0.09169284, 1.09143, 0.3904921, 0.9057807, 0.3798239, 0.1699878, 0.0799948, 0, 0, 0, 0, 0, 0, 0
53.71019, Primary, 0.2654855, 0.7221713, 0.5830184, 0.7085962, 0.6220616, -0.3146373, 0.1092441, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.71019, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.72418, Hmd, 0.09185934, 1.091374, 0.3906111, 0.9057842, 0.3799296, 0.1697759, 0.07990289, 0, 0, 0, 0, 0, 0, 0
53.72418, Primary, 0.2657914, 0.7221593, 0.5832372, 0.7087731, 0.6218799, -0.3149297, 0.1082833, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.72418, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.73835, Hmd, 0.09184441, 1.091383, 0.3905715, 0.9058491, 0.3798786, 0.1695931, 0.07979849, 0, 0, 0, 0, 0, 0, 0
53.73835, Primary, 0.2663652, 0.7221116, 0.5834831, 0.7085484, 0.622558, -0.3143559, 0.1075227, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.73835, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414323, -0.1833707, -0.4020624, 0, 0, 0, 0, 0, 0, 0
53.75218, Hmd, 0.09184194, 1.09141, 0.3905464, 0.905881, 0.3798241, 0.1695664, 0.07975172, 0, 0, 0, 0, 0, 0, 0
53.75218, Primary, 0.2669209, 0.7221217, 0.5837444, 0.7083321, 0.6234886, -0.3137714, 0.1052378, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.75218, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.76622, Hmd, 0.09204118, 1.091439, 0.3907183, 0.905917, 0.3796961, 0.16961, 0.07986011, 0, 0, 0, 0, 0, 0, 0
53.76622, Primary, 0.2674413, 0.7220792, 0.5840288, 0.7086495, 0.6232347, -0.3135551, 0.1052504, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.76622, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414327, -0.1833721, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.78006, Hmd, 0.09208912, 1.091489, 0.3906502, 0.9059312, 0.3796019, 0.1697803, 0.07978582, 0, 0, 0, 0, 0, 0, 0
53.78006, Primary, 0.2681475, 0.722058, 0.5844253, 0.709214, 0.6229646, -0.3126841, 0.1056374, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.78006, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.79385, Hmd, 0.09224226, 1.091521, 0.3907434, 0.9058905, 0.3795619, 0.1700758, 0.07980786, 0, 0, 0, 0, 0, 0, 0
53.79385, Primary, 0.268764, 0.7220548, 0.584719, 0.7094833, 0.6223266, -0.3127815, 0.1072882, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.79385, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.80761, Hmd, 0.09231028, 1.091573, 0.3906877, 0.9059186, 0.3793576, 0.1703079, 0.07996648, 0, 0, 0, 0, 0, 0, 0
53.80761, Primary, 0.2697059, 0.7220494, 0.5854432, 0.7109193, 0.621047, -0.3116926, 0.1083622, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.80761, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
53.82205, Hmd, 0.09240468, 1.091639, 0.3906527, 0.9059259, 0.3792506, 0.1704399, 0.08011065, 0, 0, 0, 0, 0, 0, 0
53.82205, Primary, 0.2698426, 0.7220485, 0.5854512, 0.7104083, 0.6223723, -0.3110774, 0.1058468, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.82205, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639622, 0.2414325, -0.1833714, -0.4020628, 0, 0, 0, 0, 0, 0, 0
53.83564, Hmd, 0.09255514, 1.091707, 0.3907243, 0.9058917, 0.3793058, 0.1704682, 0.08017509, 0, 0, 0, 0, 0, 0, 0
53.83564, Primary, 0.2702866, 0.7220776, 0.5855216, 0.7094776, 0.6242195, -0.3106685, 0.1023555, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.83564, Ndh, -0.3318573, 0.7379246, 0.3387066, 0.8639619, 0.241432, -0.1833726, -0.4020631, 0, 0, 0, 0, 0, 0, 0
53.84967, Hmd, 0.09258623, 1.091738, 0.3906365, 0.9059274, 0.3791643, 0.1707187, 0.0799063, 0, 0, 0, 0, 0, 0, 0
53.84967, Primary, 0.2708894, 0.7220721, 0.5858677, 0.7100626, 0.6239368, -0.3093081, 0.1041271, 0, 0.005616605, 0, -0.007858396, -0.001815796, 0, 0
53.84967, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.241433, -0.1833718, -0.402061, 0, 0, 0, 0, 0, 0, 0
53.86359, Hmd, 0.0926486, 1.091802, 0.3905483, 0.9059683, 0.3791952, 0.1706919, 0.07935289, 0, 0, 0, 0, 0, 0, 0
53.86359, Primary, 0.2716572, 0.7220765, 0.5864095, 0.7112893, 0.6233546, -0.3073953, 0.1049039, 0, 0, 0, -0.007919431, -0.001815796, 0, 0
53.86359, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414324, -0.1833704, -0.402063, 0, 0, 0, 0, 0, 0, 0
53.87722, Hmd, 0.09273514, 1.091855, 0.3905121, 0.9060529, 0.379012, 0.1707596, 0.07911516, 0, 0, 0, 0, 0, 0, 0
53.87722, Primary, 0.2719029, 0.7220663, 0.5866626, 0.711566, 0.6219854, -0.3088947, 0.1067328, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.87722, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414322, -0.1833715, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.89172, Hmd, 0.09278035, 1.091952, 0.39045, 0.9062326, 0.3786952, 0.170616, 0.07888423, 0, 0, 0, 0, 0, 0, 0
53.89172, Primary, 0.2718634, 0.7220874, 0.5866749, 0.7112824, 0.6227533, -0.3089732, 0.1038805, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.89172, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414316, -0.183371, -0.4020624, 0, 0, 0, 0, 0, 0, 0
53.90537, Hmd, 0.09279867, 1.092008, 0.3904324, 0.9062451, 0.3785681, 0.1708303, 0.07888559, 0, 0, 0, 0, 0, 0, 0
53.90537, Primary, 0.2726797, 0.7220736, 0.5869801, 0.7108294, 0.624121, -0.307874, 0.1020202, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.90537, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.2414318, -0.1833716, -0.4020629, 0, 0, 0, 0, 0, 0, 0
53.9194, Hmd, 0.09297161, 1.092091, 0.3904094, 0.9063118, 0.3784467, 0.1707281, 0.07892452, 0, 0, 0, 0, 0, 0, 0
53.9194, Primary, 0.2730935, 0.722109, 0.5871414, 0.7105381, 0.6244078, -0.308224, 0.101235, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.9194, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.93303, Hmd, 0.09302355, 1.092163, 0.3903663, 0.9062107, 0.3786464, 0.1708654, 0.07882969, 0, 0, 0, 0, 0, 0, 0
53.93303, Primary, 0.2739345, 0.7221319, 0.5875092, 0.7107673, 0.625223, -0.3064072, 0.100104, 0, 0.005616605, 0, -0.007858396, -0.001815796, 0, 0
53.93303, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.94767, Hmd, 0.09303613, 1.092191, 0.390257, 0.9063038, 0.3783931, 0.170904, 0.07889215, 0, 0, 0, 0, 0, 0, 0
53.94767, Primary, 0.2743287, 0.7221703, 0.58781, 0.711548, 0.6244683, -0.3060556, 0.1003422, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.94767, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414327, -0.1833721, -0.4020622, 0, 0, 0, 0, 0, 0, 0
53.96103, Hmd, 0.09306839, 1.092203, 0.390354, 0.906296, 0.3784206, 0.1709698, 0.07870595, 0, 0, 0, 0, 0, 0, 0
53.96103, Primary, 0.2749172, 0.722139, 0.5881378, 0.7121351, 0.623629, -0.3058355, 0.1020549, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.96103, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
53.97554, Hmd, 0.0930756, 1.092262, 0.3903275, 0.9063028, 0.3783852, 0.1710792, 0.07856083, 0, 0, 0, 0, 0, 0, 0
53.97554, Primary, 0.2753838, 0.7221553, 0.5883896, 0.7123338, 0.6230484, -0.3063527, 0.1026609, 0, 0, 0, -0.007888913, -0.001815796, 0, 0
53.97554, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414314, -0.1833722, -0.402062, 0, 0, 0, 0, 0, 0, 0
53.98901, Hmd, 0.09311126, 1.092339, 0.3902654, 0.9064338, 0.3781343, 0.1710296, 0.07836527, 0, 0, 0, 0, 0, 0, 0
